dataset,split,image_path,species,health_labels,health_class,bbox
HousePlant,train,datasets/HousePlants/train/images/Dehydration_SnakePlant-7-_jpeg.rf.90cb23a52902144370eb5172124f3507.jpg,Spider-Plant-Chloropythum-Comosum-,dehydration,unhealthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.23600260416666666, 0.63232421875, 0.4720052083333333, 0.5205078125), ('Unhealthy-Dehydration', 0.060546875, 0.700439453125, 0.12109375, 0.27197265625), ('Spider-Plant-Chloropythum-Comosum-', 0.6533203125, 0.67724609375, 0.693359375, 0.61328125), ('Unhealthy-Dehydration', 0.7770182291666666, 0.516357421875, 0.21744791666666666, 0.16162109375), ('Unhealthy-Dehydration', 0.6774088541666666, 0.104248046875, 0.23372395833333334, 0.19580078125)]"
HousePlant,train,datasets/HousePlants/train/images/3380_jpg.rf.42acd054a54c8c2faeb567be92f031db.jpg,Aloe-Vera-Aloe-barbadensis-,rust,unhealthy,"[('Unhealthy-Rust', 0.8738461538461538, 0.18118393234672306, 0.12, 0.06553911205073996), ('Aloe-Vera-Aloe-barbadensis-', 0.43538461538461537, 0.8234672304439746, 0.2523076923076923, 0.3023255813953488), ('Aloe-Vera-Aloe-barbadensis-', 0.41615384615384615, 0.3985200845665962, 0.22, 0.6744186046511628), ('Aloe-Vera-Aloe-barbadensis-', 0.26576923076923076, 0.4804862579281185, 0.36170769230769234, 0.7487315010570824), ('Aloe-Vera-Aloe-barbadensis-', 0.25076923076923074, 0.40169133192389006, 0.12307692307692308, 0.7991543340380549), ('Aloe-Vera-Aloe-barbadensis-', 0.20692307692307693, 0.33403805496828753, 0.047692307692307694, 0.6511627906976745)]"
HousePlant,train,datasets/HousePlants/train/images/428880594_940760550770418_2284921308182425345_n_jpg.rf.0f3d9566f7cb6432c457c1e864131c64.jpg,Rubber-Fig-Ficus-Elastica-,"overwatering, sunburn",unhealthy,"[('Rubber-Fig-Ficus-Elastica-', 0.6037581699346405, 0.25245098039215685, 0.45098039215686275, 0.3915441176470588), ('Rubber-Fig-Ficus-Elastica-', 0.5980392156862745, 0.6259191176470589, 0.31209150326797386, 0.12377450980392157), ('Rubber-Fig-Ficus-Elastica-', 0.23161764705882354, 0.6651348039215687, 0.35130718954248363, 0.1482843137254902), ('Rubber-Fig-Ficus-Elastica-', 0.795751633986928, 0.2935049019607843, 0.21323529411764705, 0.10294117647058823), ('Unhealthy-Overwatering', 0.7798202614379085, 0.2935049019607843, 0.032679738562091505, 0.022058823529411766), ('Rubber-Fig-Ficus-Elastica-', 0.18668300653594772, 0.3636642156862745, 0.37336601307189543, 0.3449754901960784), ('Rubber-Fig-Ficus-Elastica-', 0.39215686274509803, 0.2925857843137255, 0.12581699346405228, 0.3002450980392157), ('Unhealthy-Sunburn', 0.4264705882352941, 0.09712009803921569, 0.13398692810457516, 0.09129901960784313), ('Rubber-Fig-Ficus-Elastica-', 0.46200980392156865, 0.09834558823529412, 0.34068627450980393, 0.19669117647058823)]"
HousePlant,train,datasets/HousePlants/train/images/IMG_2330_jpeg.rf.67c3b812687531dd5027a56d037c0f01.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.154296875, 0.58984375, 0.30859375, 0.14322916666666666), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.483154296875, 0.7666015625, 0.32763671875, 0.466796875)]"
HousePlant,train,datasets/HousePlants/train/images/Mineral-Deficiency-5_jpg.rf.088ef1e9e5a0d95aba53451b7c87f033.jpg,,mineral deficiency,unhealthy,"[('Unhealthy-Mineral-Deficiency', 0.4672413793103448, 0.5, 0.6793103448275862, 1.0)]"
HousePlant,train,datasets/HousePlants/train/images/Monsteradeliciosa_115_jpg.rf.5f5eeea90486743f6c3d9bcc5128937f.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.461875, 0.49666666666666665, 0.635, 0.9933333333333333), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.885625, 0.4895833333333333, 0.22875, 0.9791666666666666)]"
HousePlant,train,datasets/HousePlants/train/images/20241002_131332_jpg.rf.3c6a1d61301e300000c29fc93aa3c095.jpg,Snake-Plant-Dracaena-trifasciata-,,healthy,"[('Snake-Plant-Dracaena-trifasciata-', 0.254638671875, 0.5361328125, 0.40673828125, 0.7506510416666666), ('Snake-Plant-Dracaena-trifasciata-', 0.48095703125, 0.640625, 0.404296875, 0.71875), ('Snake-Plant-Dracaena-trifasciata-', 0.61572265625, 0.7086588541666666, 0.25, 0.5826822916666666)]"
HousePlant,train,datasets/HousePlants/train/images/3741_jpg.rf.433e16fc7bad5093c0632f0c4db3575a.jpg,Aloe-Vera-Aloe-barbadensis-,rust,unhealthy,"[('Unhealthy-Rust', 0.343125, 0.5208333333333334, 0.07875, 0.20166666666666666), ('Unhealthy-Rust', 0.666875, 0.8308333333333333, 0.20875, 0.16166666666666665), ('Unhealthy-Rust', 0.4425, 0.9333333333333333, 0.21, 0.13333333333333333), ('Aloe-Vera-Aloe-barbadensis-', 0.178525, 0.3545, 0.35705, 0.67485), ('Unhealthy-Rust', 0.2125, 0.18833333333333332, 0.08, 0.27), ('Unhealthy-Rust', 0.1325, 0.15, 0.08, 0.2966666666666667), ('Aloe-Vera-Aloe-barbadensis-', 0.6781625, 0.31908333333333333, 0.6275749999999999, 0.5623166666666667), ('Aloe-Vera-Aloe-barbadensis-', 0.4641375, 0.2901, 0.155775, 0.33353333333333335), ('Aloe-Vera-Aloe-barbadensis-', 0.7384375, 0.5401166666666667, 0.523125, 0.23694999999999994), ('Aloe-Vera-Aloe-barbadensis-', 0.20758749999999998, 0.5790833333333333, 0.15394999999999998, 0.19901666666666662), ('Aloe-Vera-Aloe-barbadensis-', 0.5846, 0.34155, 0.10981250000000004, 0.3439833333333333)]"
HousePlant,train,datasets/HousePlants/train/images/20240925_134247_jpg.rf.0b8b931d61ee3a7283b71bed3a5689fa.jpg,Snake-Plant-Dracaena-trifasciata-,,healthy,"[('Snake-Plant-Dracaena-trifasciata-', 0.392822265625, 0.8219401041666666, 0.11474609375, 0.3561197916666667), ('Snake-Plant-Dracaena-trifasciata-', 0.382568359375, 0.5576171875, 0.16259765625, 0.6920572916666666), ('Snake-Plant-Dracaena-trifasciata-', 0.440673828125, 0.4501953125, 0.09912109375, 0.2975260416666667), ('Snake-Plant-Dracaena-trifasciata-', 0.45166015625, 0.3740234375, 0.03662109375, 0.080078125), ('Snake-Plant-Dracaena-trifasciata-', 0.4970703125, 0.4248046875, 0.07666015625, 0.185546875), ('Snake-Plant-Dracaena-trifasciata-', 0.588134765625, 0.5810546875, 0.15576171875, 0.517578125), ('Snake-Plant-Dracaena-trifasciata-', 0.715087890625, 0.4163411458333333, 0.07373046875, 0.24544270833333334), ('Snake-Plant-Dracaena-trifasciata-', 0.698974609375, 0.5930989583333334, 0.1416015625, 0.12630208333333334)]"
HousePlant,train,datasets/HousePlants/train/images/20220723_200547-0-_jpg.rf.899aec66f8678dbf01b43d9ab242984d.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.567138671875, 0.74609375, 0.2919921875, 0.455078125), ('Pothos-Epipremnum-aureum-', 0.382568359375, 0.5729166666666666, 0.32177734375, 0.4016927083333333), ('Pothos-Epipremnum-aureum-', 0.8837890625, 0.5810546875, 0.232421875, 0.3444010416666667)]"
HousePlant,train,datasets/HousePlants/train/images/10046_jpg.rf.ffc70db1a9bab757d90c61d69f2dd0a8.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.4813611111111111, 0.46016666666666667, 0.13338888888888883, 0.2969791666666666), ('Pothos-Epipremnum-aureum-', 0.3200972222222222, 0.4940833333333333, 0.16381944444444443, 0.3915416666666667), ('Pothos-Epipremnum-aureum-', 0.5180694444444445, 0.2810833333333333, 0.18158333333333335, 0.3147916666666666), ('Pothos-Epipremnum-aureum-', 0.6823194444444444, 0.3077708333333333, 0.13043055555555558, 0.2903124999999999), ('Pothos-Epipremnum-aureum-', 0.6081666666666666, 0.48408333333333337, 0.21200000000000005, 0.20910416666666667)]"
HousePlant,train,datasets/HousePlants/train/images/3864_jpg.rf.032e508ef5b58ec99a33bebd9c148cf7.jpg,Aloe-Vera-Aloe-barbadensis-,rust,unhealthy,"[('Aloe-Vera-Aloe-barbadensis-', 0.27578544061302684, 0.2905, 0.5515708812260537, 0.5630576923076924), ('Unhealthy-Rust', 0.3888888888888889, 0.4125, 0.07279693486590039, 0.13653846153846153), ('Unhealthy-Rust', 0.10600255427841634, 0.3384615384615385, 0.1123882503192848, 0.09230769230769231), ('Aloe-Vera-Aloe-barbadensis-', 0.8825031928480205, 0.4, 0.23499361430395913, 0.3576923076923077), ('Unhealthy-Rust', 0.9150702426564495, 0.2403846153846154, 0.1698595146871009, 0.1423076923076923), ('Unhealthy-Rust', 0.8020434227330779, 0.07884615384615384, 0.1251596424010217, 0.15384615384615385), ('Unhealthy-Rust', 0.4623243933588761, 0.2153846153846154, 0.017879948914431672, 0.11923076923076924), ('Aloe-Vera-Aloe-barbadensis-', 0.7377905491698595, 0.7713269230769231, 0.5128991060025543, 0.4221538461538461), ('Unhealthy-Rust', 0.698595146871009, 0.7432692307692308, 0.10727969348659004, 0.1673076923076923), ('Unhealthy-Rust', 0.6947637292464879, 0.4355769230769231, 0.12005108556832694, 0.07115384615384615), ('Unhealthy-Rust', 0.7777777777777778, 0.4048076923076923, 0.02554278416347382, 0.08269230769230769), ('Aloe-Vera-Aloe-barbadensis-', 0.22796934865900384, 0.7076923076923077, 0.4559386973180077, 0.45), ('Aloe-Vera-Aloe-barbadensis-', 0.23243933588761176, 0.7846153846153846, 0.40357598978288634, 0.4307692307692308), ('Aloe-Vera-Aloe-barbadensis-', 0.2799106002554278, 0.19496153846153846, 0.1959897828863346, 0.26511538461538464), ('Aloe-Vera-Aloe-barbadensis-', 0.5391570881226054, 0.5475769230769231, 0.11563218390804593, 0.4490192307692308), ('Aloe-Vera-Aloe-barbadensis-', 0.8811494252873564, 0.6634038461538462, 0.23768837803320578, 0.2618461538461538)]"
HousePlant,train,datasets/HousePlants/train/images/cucumber-leaf-with-powdery-mildew-copy_jpg.rf.5ea06170974b3410bc48f367aefc634d.jpg,,powdery mildew,unhealthy,"[('Unhealthy-Powdery-Mildew', 0.5453125, 0.495341796875, 0.85546875, 0.9274023437499999)]"
HousePlant,train,datasets/HousePlants/train/images/BacterialSpot_26_jpg.rf.fe13e2ed85819cc04667001cb1dda51a.jpg,,bacterial spot,unhealthy,[]
HousePlant,train,datasets/HousePlants/train/images/20241108_091841_jpg.rf.1223916ee5dbaa7832fc9c3fa8228f16.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.5295554469956033, 0.5368832437713728, 0.6624328285295554, 0.5945285784074255)]"
HousePlant,train,datasets/HousePlants/train/images/22_png.rf.17f924a21c722ea5152f71b8495af9c9.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.5537037037037037, 0.649074074074074, 0.4212962962962963, 0.5259259259259259), ('Pothos-Epipremnum-aureum-', 0.6268518518518519, 0.3023148148148148, 0.35648148148148145, 0.22037037037037038), ('Pothos-Epipremnum-aureum-', 0.8648148148148148, 0.25324074074074077, 0.27037037037037037, 0.33796296296296297), ('Pothos-Epipremnum-aureum-', 0.4287037037037037, 0.38472222222222224, 0.3972222222222222, 0.3314814814814815), ('Pothos-Epipremnum-aureum-', 0.4027777777777778, 0.4537037037037037, 0.49444444444444446, 0.3574074074074074), ('Pothos-Epipremnum-aureum-', 0.6467592592592593, 0.9004629629629629, 0.3490740740740741, 0.19907407407407407), ('Pothos-Epipremnum-aureum-', 0.09814814814814815, 0.7388888888888889, 0.1962962962962963, 0.3296296296296296)]"
HousePlant,train,datasets/HousePlants/train/images/Monsteradeliciosa_142_jpg.rf.3b739fb78430547e7c635eb6b39bc04d.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.5, 0.5, 1.0, 1.0), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.6638020833333333, 0.41944444444444445, 0.6723958333333333, 0.8388888888888889), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.18880208333333334, 0.5467592592592593, 0.3776041666666667, 0.712037037037037)]"
HousePlant,train,datasets/HousePlants/train/images/20241002_131453_jpg.rf.7022699fb51f69670d178d66e436e484.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.4150390625, 0.7288411458333334, 0.3447265625, 0.5423177083333334)]"
HousePlant,train,datasets/HousePlants/train/images/IMG_3124_png.rf.b265ac28e76a8bcea0a59ac9f4f9275c.jpg,Spider-Plant-Chloropythum-Comosum-,,healthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.5, 0.485107421875, 1.0, 0.40380859375), ('Spider-Plant-Chloropythum-Comosum-', 0.3805338541666667, 0.62255859375, 0.265625, 0.22021484375)]"
HousePlant,train,datasets/HousePlants/train/images/1668805154_46-pibig-info-p-alokaziya-skalprum-oboi-46_jpg.rf.2d9fed6021e4e51a4d831c454c16db5e.jpg,Alocasia-Green-Velvet-Micholitziana-Frydek-,,healthy,"[('Alocasia-Green-Velvet-Micholitziana-Frydek-', 0.3450520833333333, 0.61181640625, 0.46484375, 0.63232421875), ('Alocasia-Green-Velvet-Micholitziana-Frydek-', 0.7395833333333334, 0.39111328125, 0.4322916666666667, 0.4560546875)]"
HousePlant,train,datasets/HousePlants/train/images/20241108_090505_jpg.rf.6b2f328562d199ff6fcc7231481a8765.jpg,Philippine-Evergreen-Aglaonema-Commutatum-,sunburn,unhealthy,"[('Philippine-Evergreen-Aglaonema-Commutatum-', 0.4606741573033708, 0.5278456277479238, 0.5266243282852956, 0.9443087445041524), ('Unhealthy-Sunburn', 0.5520273571079629, 0.2159257449926722, 0.17684416218856863, 0.2975085490962384)]"
HousePlant,train,datasets/HousePlants/train/images/Chlorophytumcomosum_129_jpg.rf.d0f73c2236ea96e57fe246d9b70f4692.jpg,Spider-Plant-Chloropythum-Comosum-,,healthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.31125, 0.3517823639774859, 0.555, 0.7035647279549718), ('Spider-Plant-Chloropythum-Comosum-', 0.74125, 0.4643527204502814, 0.5175, 0.6697936210131332)]"
HousePlant,train,datasets/HousePlants/train/images/Monsteradeliciosa_67_jpg.rf.0d64f02162f953c14d70c453a79def53.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.29074074074074074, 0.5, 0.5814814814814815, 1.0), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.225, 0.13407407407407407, 0.19444444444444445, 0.17037037037037037), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.39814814814814814, 0.677037037037037, 0.5962962962962963, 0.5007407407407407), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.275, 0.2548074074074074, 0.5055555555555555, 0.4444444444444444)]"
HousePlant,train,datasets/HousePlants/train/images/late-blight-780x520_jpg.rf.bb25d3d3945d76bd4465ccbcc5e976ca.jpg,,late blight,unhealthy,[]
HousePlant,train,datasets/HousePlants/train/images/20241002_132839_jpg.rf.7869872087dcfd51e4d92f1d71de79a3.jpg,Snake-Plant-Dracaena-trifasciata-,,healthy,"[('Snake-Plant-Dracaena-trifasciata-', 0.39794921875, 0.7425130208333334, 0.361328125, 0.5149739583333334)]"
HousePlant,train,datasets/HousePlants/train/images/IMG_20240930_151549-1-_jpg.rf.7109c8a2172a7bd4eed2cc54fd198cfa.jpg,,sunburn,unhealthy,"[('Unhealthy-Sunburn', 0.68359375, 0.4653047989623865, 0.345703125, 0.33009079118028534)]"
HousePlant,train,datasets/HousePlants/train/images/Nutrient-Deficiency-Potassium_jpg.rf.f6c6882da471e5c6fd4cdc5c6772fc62.jpg,,mineral deficiency,unhealthy,"[('Unhealthy-Mineral-Deficiency', 0.37, 0.49743589743589745, 0.39, 0.9948717948717949)]"
HousePlant,train,datasets/HousePlants/train/images/Monsteradeliciosa_227_jpg.rf.4faeffb38bad6dba4c15095d9ed68569.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.5, 0.5, 1.0, 1.0)]"
HousePlant,train,datasets/HousePlants/train/images/20220723_200531_jpg.rf.fc55c1187e2660233df783322c39f684.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.30224609375, 0.7054036458333334, 0.31640625, 0.5891927083333334)]"
HousePlant,train,datasets/HousePlants/train/images/IMG_20241002_131500_jpg.rf.fefcbba15e145fd4c58d869b00a87189.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.5058365758754864, 0.349609375, 0.9883268482490273, 0.69921875), ('Pothos-Epipremnum-aureum-', 0.29961089494163423, 0.3603515625, 0.44293125810635536, 0.3544921875), ('Pothos-Epipremnum-aureum-', 0.7311932555123216, 0.381591796875, 0.5376134889753567, 0.31103515625)]"
HousePlant,train,datasets/HousePlants/train/images/IMG_20240915_173212_jpg.rf.953f5f858c1148983c57326760eee4a7.jpg,Snake-Plant-Dracaena-trifasciata-,,healthy,"[('Snake-Plant-Dracaena-trifasciata-', 0.5139973958333334, 0.393798828125, 0.33984375, 0.48095703125), ('Snake-Plant-Dracaena-trifasciata-', 0.52734375, 0.820068359375, 0.2786458333333333, 0.35986328125), ('Snake-Plant-Dracaena-trifasciata-', 0.2333984375, 0.5478515625, 0.20247395833333334, 0.2763671875)]"
HousePlant,train,datasets/HousePlants/train/images/Dehydration-3-_jpeg.rf.e09d3a63bc93849964163340ca5a37b7.jpg,,dehydration,unhealthy,"[('Unhealthy-Dehydration', 0.5384114583333334, 0.388427734375, 0.14127604166666666, 0.2177734375)]"
HousePlant,train,datasets/HousePlants/train/images/20220723_200549_jpg.rf.a2d4b0f6441606242a63005c750d3bca.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.3154296875, 0.8079427083333334, 0.185546875, 0.35546875), ('Pothos-Epipremnum-aureum-', 0.50830078125, 0.7962239583333334, 0.2001953125, 0.2962239583333333)]"
HousePlant,train,datasets/HousePlants/train/images/429414980_1089649122254850_7287346369744082229_n_jpg.rf.72dfaa977e829536213ba49ab0907045.jpg,Rubber-Fig-Ficus-Elastica-,,healthy,"[('Rubber-Fig-Ficus-Elastica-', 0.5233088235294118, 0.16813725490196077, 0.19269607843137265, 0.25126225490196075), ('Rubber-Fig-Ficus-Elastica-', 0.7770833333333333, 0.16341911764705883, 0.44583333333333336, 0.32683210784313727), ('Rubber-Fig-Ficus-Elastica-', 0.9068055555555556, 0.41846200980392156, 0.18638071895424846, 0.15491421568627448), ('Rubber-Fig-Ficus-Elastica-', 0.7097140522875818, 0.5228370098039216, 0.25819444444444434, 0.20308823529411768), ('Rubber-Fig-Ficus-Elastica-', 0.25441176470588234, 0.46096813725490193, 0.2241830065359477, 0.10579656862745103), ('Rubber-Fig-Ficus-Elastica-', 0.22544934640522876, 0.5030024509803921, 0.23174019607843135, 0.09918504901960791), ('Rubber-Fig-Ficus-Elastica-', 0.4887908496732026, 0.5948345588235294, 0.21954248366013074, 0.2529963235294117)]"
HousePlant,train,datasets/HousePlants/train/images/IMG_20241004_104448_jpg.rf.0df66be28017639189f3cb254e3d42da.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.5358072916666666, 0.370361328125, 0.3880208333333333, 0.32958984375), ('Pothos-Epipremnum-aureum-', 0.435546875, 0.83349609375, 0.3834635416666667, 0.2646484375), ('Pothos-Epipremnum-aureum-', 0.2962239583333333, 0.7177734375, 0.2942708333333333, 0.22998046875)]"
HousePlant,train,datasets/HousePlants/train/images/IMG_2213_jpeg.rf.e21d034773edd5542cf010532bfe1f87.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.362060546875, 0.7190755208333334, 0.67724609375, 0.5618489583333334)]"
HousePlant,train,datasets/HousePlants/train/images/20240831_173827_jpg.rf.642971576fa12f8bf5a9cafc97155bc6.jpg,Philippine-Evergreen-Aglaonema-Commutatum-,,healthy,"[('Philippine-Evergreen-Aglaonema-Commutatum-', 0.902099609375, 0.3424479166666667, 0.19580078125, 0.50390625), ('Philippine-Evergreen-Aglaonema-Commutatum-', 0.388916015625, 0.3684895833333333, 0.279296875, 0.3333333333333333)]"
HousePlant,train,datasets/HousePlants/train/images/20240925_141039_jpg.rf.0f65df7e2da44c7a1b203d24dab484ac.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.64453125, 0.4134114583333333, 0.52783203125, 0.2740885416666667), ('Pothos-Epipremnum-aureum-', 0.8291015625, 0.21549479166666666, 0.333984375, 0.17447916666666666), ('Pothos-Epipremnum-aureum-', 0.56787109375, 0.7848307291666666, 0.5361328125, 0.4303385416666667)]"
HousePlant,train,datasets/HousePlants/train/images/20241108_091147_jpg.rf.9f918aec83ac6e55bc8cf189b45d284f.jpg,Snake-Plant-Dracaena-trifasciata-,sunburn,unhealthy,"[('Unhealthy-Sunburn', 0.4562774792379091, 0.5752320468978994, 0.28578407425500735, 0.7093307278944797), ('Snake-Plant-Dracaena-trifasciata-', 0.4560332193453835, 0.5644846116267709, 0.35368832437713726, 0.8255984367366879)]"
HousePlant,train,datasets/HousePlants/train/images/20220723_200522_jpg.rf.5254f533896b2239f25b7d5da64f0941.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.361572265625, 0.5774739583333334, 0.58740234375, 0.8450520833333334)]"
HousePlant,train,datasets/HousePlants/train/images/13_pl_potho_gold_8IN1_po_nu_1200x800_jpg.rf.f81844dca9bba4b4e4ce7418b619600d.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.27458333333333335, 0.61625, 0.07833333333333334, 0.15375), ('Pothos-Epipremnum-aureum-', 0.4708333333333333, 0.684375, 0.0975, 0.11125), ('Pothos-Epipremnum-aureum-', 0.46708333333333335, 0.805625, 0.1075, 0.12875), ('Pothos-Epipremnum-aureum-', 0.6229166666666667, 0.79875, 0.09333333333333334, 0.12875), ('Pothos-Epipremnum-aureum-', 0.6941666666666667, 0.61625, 0.07333333333333333, 0.0975), ('Pothos-Epipremnum-aureum-', 0.43083333333333335, 0.455, 0.095, 0.1075)]"
HousePlant,train,datasets/HousePlants/train/images/20241002_132749_jpg.rf.f4f5118307871c0d354a44bca9e78e2e.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.37109375, 0.6178385416666666, 0.1611328125, 0.22721354166666666), ('Pothos-Epipremnum-aureum-', 0.1904296875, 0.5989583333333334, 0.13134765625, 0.2864583333333333), ('Pothos-Epipremnum-aureum-', 0.677734375, 0.46875, 0.14453125, 0.23567708333333334)]"
